Date,GEO Region_Asia,GEO Region_Australia / Oceania,GEO Region_Canada,GEO Region_Europe,GEO Region_Mexico,Passenger Count,GEO Region_US
2009-05-31,0.0,0.0,0.0,0.0,0.0,548289.0,1.0
2009-06-30,0.0,0.0,0.0,0.0,0.0,24600.0,0.0
2009-06-30,0.0,0.0,0.0,0.0,1.0,56249.0,0.0
2009-06-30,0.0,0.0,0.0,1.0,0.0,215168.0,0.0
2009-06-30,0.0,0.0,1.0,0.0,0.0,110719.0,0.0
2009-06-30,0.0,1.0,0.0,0.0,0.0,39984.0,0.0
2009-06-30,1.0,0.0,0.0,0.0,0.0,324794.0,0.0
2009-06-30,0.0,0.0,0.0,0.0,0.0,2087141.0,1.0
2009-06-30,0.0,0.0,0.0,0.0,0.0,573455.0,1.0
2009-07-31,0.0,0.0,0.0,0.0,0.0,26553.0,0.0
2009-07-31,0.0,0.0,0.0,0.0,1.0,54674.0,0.0
2009-07-31,0.0,0.0,0.0,1.0,0.0,228567.0,0.0
2009-07-31,0.0,0.0,1.0,0.0,0.0,131686.0,0.0
2009-07-31,0.0,1.0,0.0,0.0,0.0,47397.0,0.0
2009-07-31,1.0,0.0,0.0,0.0,0.0,342411.0,0.0
2009-07-31,0.0,0.0,0.0,0.0,0.0,2215103.0,1.0
2009-07-31,0.0,0.0,0.0,0.0,0.0,613080.0,1.0
2009-08-31,0.0,0.0,0.0,0.0,0.0,24316.0,0.0
2009-08-31,0.0,0.0,0.0,0.0,1.0,52491.0,0.0
2009-08-31,0.0,0.0,0.0,1.0,0.0,229553.0,0.0
2009-08-31,0.0,0.0,1.0,0.0,0.0,139820.0,0.0
2009-08-31,0.0,1.0,0.0,0.0,0.0,40989.0,0.0
2009-08-31,1.0,0.0,0.0,0.0,0.0,349536.0,0.0
2009-08-31,0.0,0.0,0.0,0.0,0.0,2193034.0,1.0
2009-08-31,0.0,0.0,0.0,0.0,0.0,629640.0,1.0
2009-09-30,0.0,0.0,0.0,0.0,0.0,19006.0,0.0
2009-09-30,0.0,0.0,0.0,0.0,1.0,32942.0,0.0
2009-09-30,0.0,0.0,0.0,1.0,0.0,216501.0,0.0
2009-09-30,0.0,0.0,1.0,0.0,0.0,116526.0,0.0
2009-09-30,0.0,1.0,0.0,0.0,0.0,39426.0,0.0
2009-09-30,1.0,0.0,0.0,0.0,0.0,299471.0,0.0
2009-09-30,0.0,0.0,0.0,0.0,0.0,1902453.0,1.0
2009-09-30,0.0,0.0,0.0,0.0,0.0,572721.0,1.0
2009-10-31,0.0,0.0,0.0,0.0,0.0,20780.0,0.0
2009-10-31,0.0,0.0,0.0,0.0,1.0,38567.0,0.0
2009-10-31,0.0,0.0,0.0,1.0,0.0,194743.0,0.0
2009-10-31,0.0,0.0,1.0,0.0,0.0,93641.0,0.0
2009-10-31,0.0,1.0,0.0,0.0,0.0,41347.0,0.0
2009-10-31,1.0,0.0,0.0,0.0,0.0,303930.0,0.0
2009-10-31,0.0,0.0,0.0,0.0,0.0,1964756.0,1.0
2009-10-31,0.0,0.0,0.0,0.0,0.0,601246.0,1.0
2009-11-30,0.0,0.0,0.0,0.0,0.0,23584.0,0.0
2009-11-30,0.0,0.0,0.0,0.0,1.0,53508.0,0.0
2009-11-30,0.0,0.0,0.0,1.0,0.0,136075.0,0.0
2009-11-30,0.0,0.0,1.0,0.0,0.0,66870.0,0.0
2009-11-30,0.0,1.0,0.0,0.0,0.0,38470.0,0.0
2009-11-30,1.0,0.0,0.0,0.0,0.0,295506.0,0.0
2009-11-30,0.0,0.0,0.0,0.0,0.0,1799735.0,1.0
2009-11-30,0.0,0.0,0.0,0.0,0.0,565765.0,1.0
2009-12-31,0.0,0.0,0.0,0.0,0.0,29757.0,0.0
2009-12-31,0.0,0.0,0.0,0.0,1.0,60194.0,0.0
2009-12-31,0.0,0.0,0.0,1.0,0.0,136801.0,0.0
2009-12-31,0.0,0.0,1.0,0.0,0.0,80570.0,0.0
2009-12-31,0.0,1.0,0.0,0.0,0.0,42144.0,0.0
2009-12-31,1.0,0.0,0.0,0.0,0.0,322350.0,0.0
2009-12-31,0.0,0.0,0.0,0.0,0.0,1839223.0,1.0
2009-12-31,0.0,0.0,0.0,0.0,0.0,572697.0,1.0
2010-01-31,0.0,0.0,0.0,0.0,0.0,27759.0,0.0
2010-01-31,0.0,0.0,0.0,0.0,1.0,55902.0,0.0
2010-01-31,0.0,0.0,0.0,1.0,0.0,131245.0,0.0
2010-01-31,0.0,0.0,1.0,0.0,0.0,70494.0,0.0
2010-01-31,0.0,1.0,0.0,0.0,0.0,43285.0,0.0
2010-01-31,1.0,0.0,0.0,0.0,0.0,330027.0,0.0
2010-01-31,0.0,0.0,0.0,0.0,0.0,1651178.0,1.0
2010-01-31,0.0,0.0,0.0,0.0,0.0,486676.0,1.0
2010-02-28,0.0,0.0,0.0,0.0,0.0,21236.0,0.0
2010-02-28,0.0,0.0,0.0,0.0,1.0,49450.0,0.0
2010-02-28,0.0,0.0,0.0,1.0,0.0,114061.0,0.0
2010-02-28,0.0,0.0,1.0,0.0,0.0,76072.0,0.0
2010-02-28,0.0,1.0,0.0,0.0,0.0,33335.0,0.0
2010-02-28,1.0,0.0,0.0,0.0,0.0,270593.0,0.0
2010-02-28,0.0,0.0,0.0,0.0,0.0,1512131.0,1.0
2010-02-28,0.0,0.0,0.0,0.0,0.0,447882.0,1.0
2010-03-31,0.0,0.0,0.0,0.0,0.0,26142.0,0.0
2010-03-31,0.0,0.0,0.0,0.0,1.0,56175.0,0.0
2010-03-31,0.0,0.0,0.0,1.0,0.0,148028.0,0.0
2010-03-31,0.0,0.0,1.0,0.0,0.0,91622.0,0.0
2010-03-31,0.0,1.0,0.0,0.0,0.0,35839.0,0.0
2010-03-31,1.0,0.0,0.0,0.0,0.0,319274.0,0.0
2010-03-31,0.0,0.0,0.0,0.0,0.0,1896566.0,1.0
2010-03-31,0.0,0.0,0.0,0.0,0.0,544718.0,1.0
2010-04-30,0.0,0.0,0.0,0.0,0.0,25288.0,0.0
2010-04-30,0.0,0.0,0.0,0.0,1.0,57233.0,0.0
2010-04-30,0.0,0.0,0.0,1.0,0.0,153201.0,0.0
2010-04-30,0.0,0.0,1.0,0.0,0.0,88906.0,0.0
2010-04-30,0.0,1.0,0.0,0.0,0.0,34316.0,0.0
2010-04-30,1.0,0.0,0.0,0.0,0.0,321783.0,0.0
2010-04-30,0.0,0.0,0.0,0.0,0.0,1921082.0,1.0
2010-04-30,0.0,0.0,0.0,0.0,0.0,549603.0,1.0
2010-05-31,0.0,0.0,0.0,0.0,0.0,26813.0,0.0
2010-05-31,0.0,0.0,0.0,0.0,1.0,54612.0,0.0
2010-05-31,0.0,0.0,0.0,1.0,0.0,196835.0,0.0
2010-05-31,0.0,0.0,1.0,0.0,0.0,111497.0,0.0
2010-05-31,0.0,1.0,0.0,0.0,0.0,32826.0,0.0
2010-05-31,1.0,0.0,0.0,0.0,0.0,357527.0,0.0
2010-05-31,0.0,0.0,0.0,0.0,0.0,2026698.0,1.0
2010-05-31,0.0,0.0,0.0,0.0,0.0,583906.0,1.0
2010-06-30,0.0,0.0,0.0,0.0,0.0,29523.0,0.0
2010-06-30,0.0,0.0,0.0,0.0,1.0,61117.0,0.0
2010-06-30,0.0,0.0,0.0,1.0,0.0,220261.0,0.0
2010-06-30,0.0,0.0,1.0,0.0,0.0,128650.0,0.0
2010-06-30,0.0,0.0,1.0,0.0,0.0,880.0,0.0
2010-06-30,0.0,1.0,0.0,0.0,0.0,37559.0,0.0
2010-06-30,1.0,0.0,0.0,0.0,0.0,372806.0,0.0
2010-06-30,0.0,0.0,0.0,0.0,0.0,2150478.0,1.0
2010-06-30,0.0,0.0,0.0,0.0,0.0,624998.0,1.0
2010-07-31,0.0,0.0,0.0,0.0,0.0,38959.0,0.0
2010-07-31,0.0,0.0,0.0,0.0,1.0,63685.0,0.0
2010-07-31,0.0,0.0,0.0,1.0,0.0,237451.0,0.0
2010-07-31,0.0,0.0,1.0,0.0,0.0,154306.0,0.0
2010-07-31,0.0,0.0,1.0,0.0,0.0,4570.0,0.0
2010-07-31,0.0,1.0,0.0,0.0,0.0,42524.0,0.0
2010-07-31,1.0,0.0,0.0,0.0,0.0,374474.0,0.0
2010-07-31,0.0,0.0,0.0,0.0,0.0,2223724.0,1.0
2010-07-31,0.0,0.0,0.0,0.0,0.0,639264.0,1.0
2010-08-31,0.0,0.0,0.0,0.0,0.0,36850.0,0.0
2010-08-31,0.0,0.0,0.0,0.0,1.0,53334.0,0.0
2010-08-31,0.0,0.0,0.0,1.0,0.0,235070.0,0.0
2010-08-31,0.0,0.0,1.0,0.0,0.0,149756.0,0.0
2010-08-31,0.0,0.0,1.0,0.0,0.0,5151.0,0.0
2010-08-31,0.0,1.0,0.0,0.0,0.0,38372.0,0.0
2010-08-31,1.0,0.0,0.0,0.0,0.0,375191.0,0.0
2010-08-31,0.0,0.0,0.0,0.0,0.0,2240338.0,1.0
2010-08-31,0.0,0.0,0.0,0.0,0.0,651284.0,1.0
2010-09-30,0.0,0.0,0.0,0.0,0.0,29993.0,0.0
2010-09-30,0.0,0.0,0.0,0.0,1.0,27395.0,0.0
2010-09-30,0.0,0.0,0.0,1.0,0.0,225171.0,0.0
2010-09-30,0.0,0.0,1.0,0.0,0.0,123674.0,0.0
2010-09-30,0.0,0.0,1.0,0.0,0.0,3365.0,0.0
2010-09-30,0.0,1.0,0.0,0.0,0.0,39918.0,0.0
2010-09-30,1.0,0.0,0.0,0.0,0.0,335665.0,0.0
2010-09-30,0.0,0.0,0.0,0.0,0.0,2010553.0,1.0
2010-09-30,0.0,0.0,0.0,0.0,0.0,571681.0,1.0
2010-10-31,0.0,0.0,0.0,0.0,0.0,30751.0,0.0
2010-10-31,0.0,0.0,0.0,0.0,1.0,29995.0,0.0
2010-10-31,0.0,0.0,0.0,1.0,0.0,217153.0,0.0
2010-10-31,0.0,0.0,1.0,0.0,0.0,112451.0,0.0
2010-10-31,0.0,0.0,1.0,0.0,0.0,4271.0,0.0
2010-10-31,0.0,1.0,0.0,0.0,0.0,39961.0,0.0
2010-10-31,1.0,0.0,0.0,0.0,0.0,346513.0,0.0
2010-10-31,0.0,0.0,0.0,0.0,0.0,2079744.0,1.0
2010-10-31,0.0,0.0,0.0,0.0,0.0,641436.0,1.0
2010-11-30,0.0,0.0,0.0,0.0,0.0,31186.0,0.0
2010-11-30,0.0,0.0,0.0,0.0,1.0,40671.0,0.0
2010-11-30,0.0,0.0,0.0,1.0,0.0,149442.0,0.0
2010-11-30,0.0,0.0,1.0,0.0,0.0,79983.0,0.0
2010-11-30,0.0,0.0,1.0,0.0,0.0,4050.0,0.0
2010-11-30,0.0,1.0,0.0,0.0,0.0,38222.0,0.0
2010-11-30,1.0,0.0,0.0,0.0,0.0,317583.0,0.0
2010-11-30,0.0,0.0,0.0,0.0,0.0,1896659.0,1.0
2010-11-30,0.0,0.0,0.0,0.0,0.0,614261.0,1.0
2010-12-31,0.0,0.0,0.0,0.0,0.0,37970.0,0.0
2010-12-31,0.0,0.0,0.0,0.0,1.0,47176.0,0.0
2010-12-31,0.0,0.0,0.0,0.0,1.0,1234.0,0.0
2010-12-31,0.0,0.0,0.0,1.0,0.0,141209.0,0.0
2010-12-31,0.0,0.0,1.0,0.0,0.0,89531.0,0.0
2010-12-31,0.0,0.0,1.0,0.0,0.0,5127.0,0.0
2010-12-31,0.0,1.0,0.0,0.0,0.0,45297.0,0.0
2010-12-31,1.0,0.0,0.0,0.0,0.0,328204.0,0.0
2010-12-31,0.0,0.0,0.0,0.0,0.0,1879049.0,1.0
2010-12-31,0.0,0.0,0.0,0.0,0.0,602299.0,1.0
2011-01-31,0.0,0.0,0.0,0.0,0.0,36453.0,0.0
2011-01-31,0.0,0.0,0.0,0.0,1.0,38283.0,0.0
2011-01-31,0.0,0.0,0.0,0.0,1.0,3988.0,0.0
2011-01-31,0.0,0.0,0.0,1.0,0.0,149762.0,0.0
2011-01-31,0.0,0.0,1.0,0.0,0.0,80254.0,0.0
2011-01-31,0.0,0.0,1.0,0.0,0.0,2924.0,0.0
2011-01-31,0.0,1.0,0.0,0.0,0.0,47519.0,0.0
2011-01-31,1.0,0.0,0.0,0.0,0.0,340501.0,0.0
2011-01-31,0.0,0.0,0.0,0.0,0.0,1683994.0,1.0
2011-01-31,0.0,0.0,0.0,0.0,0.0,510294.0,1.0
2011-02-28,0.0,0.0,0.0,0.0,0.0,29800.0,0.0
2011-02-28,0.0,0.0,0.0,0.0,1.0,31872.0,0.0
2011-02-28,0.0,0.0,0.0,0.0,1.0,7551.0,0.0
2011-02-28,0.0,0.0,0.0,1.0,0.0,125445.0,0.0
2011-02-28,0.0,0.0,1.0,0.0,0.0,78181.0,0.0
2011-02-28,0.0,0.0,1.0,0.0,0.0,3382.0,0.0
2011-02-28,0.0,1.0,0.0,0.0,0.0,38131.0,0.0
2011-02-28,1.0,0.0,0.0,0.0,0.0,272426.0,0.0
2011-02-28,0.0,0.0,0.0,0.0,0.0,1557324.0,1.0
2011-02-28,0.0,0.0,0.0,0.0,0.0,475081.0,1.0
2011-03-31,0.0,0.0,0.0,0.0,0.0,35042.0,0.0
2011-03-31,0.0,0.0,0.0,0.0,1.0,36728.0,0.0
2011-03-31,0.0,0.0,0.0,0.0,1.0,10180.0,0.0
2011-03-31,0.0,0.0,0.0,1.0,0.0,160234.0,0.0
2011-03-31,0.0,0.0,1.0,0.0,0.0,91664.0,0.0
2011-03-31,0.0,0.0,1.0,0.0,0.0,5619.0,0.0
2011-03-31,0.0,1.0,0.0,0.0,0.0,37812.0,0.0
2011-03-31,1.0,0.0,0.0,0.0,0.0,310773.0,0.0
2011-03-31,0.0,0.0,0.0,0.0,0.0,1873593.0,1.0
2011-03-31,0.0,0.0,0.0,0.0,0.0,577444.0,1.0
2011-04-30,0.0,0.0,0.0,0.0,0.0,32498.0,0.0
2011-04-30,0.0,0.0,0.0,0.0,1.0,40542.0,0.0
2011-04-30,0.0,0.0,0.0,0.0,1.0,6709.0,0.0
2011-04-30,0.0,0.0,0.0,1.0,0.0,202225.0,0.0
2011-04-30,0.0,0.0,1.0,0.0,0.0,88792.0,0.0
2011-04-30,0.0,0.0,1.0,0.0,0.0,846.0,0.0
2011-04-30,0.0,1.0,0.0,0.0,0.0,41034.0,0.0
2011-04-30,1.0,0.0,0.0,0.0,0.0,247313.0,0.0
2011-04-30,1.0,0.0,0.0,0.0,0.0,58007.0,0.0
2011-04-30,0.0,0.0,0.0,0.0,0.0,1893701.0,1.0
2011-04-30,0.0,0.0,0.0,0.0,0.0,597522.0,1.0
2011-05-31,0.0,0.0,0.0,0.0,0.0,34116.0,0.0
2011-05-31,0.0,0.0,0.0,0.0,1.0,38632.0,0.0
2011-05-31,0.0,0.0,0.0,0.0,1.0,6467.0,0.0
2011-05-31,0.0,0.0,0.0,1.0,0.0,231205.0,0.0
2011-05-31,0.0,0.0,1.0,0.0,0.0,115878.0,0.0
2011-05-31,0.0,1.0,0.0,0.0,0.0,31814.0,0.0
2011-05-31,1.0,0.0,0.0,0.0,0.0,360387.0,0.0
2011-05-31,0.0,0.0,0.0,0.0,0.0,2045404.0,1.0
2011-05-31,0.0,0.0,0.0,0.0,0.0,694118.0,1.0
2011-06-30,0.0,0.0,0.0,0.0,0.0,35597.0,0.0
2011-06-30,0.0,0.0,0.0,0.0,1.0,39303.0,0.0
2011-06-30,0.0,0.0,0.0,0.0,1.0,9404.0,0.0
2011-06-30,0.0,0.0,0.0,1.0,0.0,251750.0,0.0
2011-06-30,0.0,0.0,1.0,0.0,0.0,126548.0,0.0
2011-06-30,0.0,1.0,0.0,0.0,0.0,31686.0,0.0
2011-06-30,1.0,0.0,0.0,0.0,0.0,359692.0,0.0
2011-06-30,0.0,0.0,0.0,0.0,0.0,2198935.0,1.0
2011-06-30,0.0,0.0,0.0,0.0,0.0,724504.0,1.0
2011-07-31,0.0,0.0,0.0,0.0,0.0,38641.0,0.0
2011-07-31,0.0,0.0,0.0,0.0,1.0,49628.0,0.0
2011-07-31,0.0,0.0,0.0,0.0,1.0,9685.0,0.0
2011-07-31,0.0,0.0,0.0,1.0,0.0,255539.0,0.0
2011-07-31,0.0,0.0,1.0,0.0,0.0,146096.0,0.0
2011-07-31,0.0,1.0,0.0,0.0,0.0,34401.0,0.0
2011-07-31,1.0,0.0,0.0,0.0,0.0,366783.0,0.0
2011-07-31,0.0,0.0,0.0,0.0,0.0,2297026.0,1.0
2011-07-31,0.0,0.0,0.0,0.0,0.0,749220.0,1.0
2011-08-31,0.0,0.0,0.0,0.0,0.0,35587.0,0.0
2011-08-31,0.0,0.0,0.0,0.0,1.0,41414.0,0.0
2011-08-31,0.0,0.0,0.0,0.0,1.0,9267.0,0.0
2011-08-31,0.0,0.0,0.0,1.0,0.0,259056.0,0.0
2011-08-31,0.0,0.0,1.0,0.0,0.0,149448.0,0.0
2011-08-31,0.0,1.0,0.0,0.0,0.0,28027.0,0.0
2011-08-31,1.0,0.0,0.0,0.0,0.0,369794.0,0.0
2011-08-31,0.0,0.0,0.0,0.0,0.0,2297042.0,1.0
2011-08-31,0.0,0.0,0.0,0.0,0.0,741046.0,1.0
2011-09-30,0.0,0.0,0.0,0.0,0.0,28819.0,0.0
2011-09-30,0.0,0.0,0.0,0.0,1.0,29498.0,0.0
2011-09-30,0.0,0.0,0.0,0.0,1.0,5848.0,0.0
2011-09-30,0.0,0.0,0.0,1.0,0.0,246690.0,0.0
2011-09-30,0.0,0.0,1.0,0.0,0.0,123529.0,0.0
2011-09-30,0.0,1.0,0.0,0.0,0.0,32845.0,0.0
2011-09-30,1.0,0.0,0.0,0.0,0.0,320089.0,0.0
2011-09-30,0.0,0.0,0.0,0.0,0.0,2114500.0,1.0
2011-09-30,0.0,0.0,0.0,0.0,0.0,671715.0,1.0
2011-10-31,0.0,0.0,0.0,0.0,0.0,30225.0,0.0
2011-10-31,0.0,0.0,0.0,0.0,1.0,32096.0,0.0
2011-10-31,0.0,0.0,0.0,0.0,1.0,7156.0,0.0
2011-10-31,0.0,0.0,0.0,1.0,0.0,228967.0,0.0
2011-10-31,0.0,0.0,0.0,1.0,0.0,32.0,0.0
2011-10-31,0.0,0.0,1.0,0.0,0.0,116206.0,0.0
2011-10-31,0.0,1.0,0.0,0.0,0.0,33195.0,0.0
2011-10-31,1.0,0.0,0.0,0.0,0.0,329130.0,0.0
2011-10-31,0.0,0.0,0.0,0.0,0.0,2149444.0,1.0
2011-10-31,0.0,0.0,0.0,0.0,0.0,685243.0,1.0
2011-11-30,0.0,0.0,0.0,0.0,0.0,33079.0,0.0
2011-11-30,0.0,0.0,0.0,0.0,1.0,50786.0,0.0
2011-11-30,0.0,0.0,0.0,0.0,1.0,6928.0,0.0
2011-11-30,0.0,0.0,0.0,1.0,0.0,152502.0,0.0
2011-11-30,0.0,0.0,1.0,0.0,0.0,75339.0,0.0
2011-11-30,0.0,1.0,0.0,0.0,0.0,28513.0,0.0
2011-11-30,1.0,0.0,0.0,0.0,0.0,305836.0,0.0
2011-11-30,0.0,0.0,0.0,0.0,0.0,2017085.0,1.0
2011-11-30,0.0,0.0,0.0,0.0,0.0,664733.0,1.0
2011-12-31,0.0,0.0,0.0,0.0,0.0,38443.0,0.0
2011-12-31,0.0,0.0,0.0,0.0,1.0,55087.0,0.0
2011-12-31,0.0,0.0,0.0,0.0,1.0,18147.0,0.0
2011-12-31,0.0,0.0,0.0,1.0,0.0,157290.0,0.0
2011-12-31,0.0,0.0,1.0,0.0,0.0,82478.0,0.0
2011-12-31,0.0,1.0,0.0,0.0,0.0,37885.0,0.0
2011-12-31,1.0,0.0,0.0,0.0,0.0,333290.0,0.0
2011-12-31,0.0,0.0,0.0,0.0,0.0,2042216.0,1.0
2011-12-31,0.0,0.0,0.0,0.0,0.0,685984.0,1.0
2012-01-31,0.0,0.0,0.0,0.0,0.0,37810.0,0.0
2012-01-31,0.0,0.0,0.0,0.0,1.0,60571.0,0.0
2012-01-31,0.0,0.0,0.0,0.0,1.0,12015.0,0.0
2012-01-31,0.0,0.0,0.0,1.0,0.0,151769.0,0.0
2012-01-31,0.0,0.0,1.0,0.0,0.0,75272.0,0.0
2012-01-31,0.0,1.0,0.0,0.0,0.0,40232.0,0.0
2012-01-31,1.0,0.0,0.0,0.0,0.0,344470.0,0.0
2012-01-31,0.0,0.0,0.0,0.0,0.0,1866552.0,1.0
2012-01-31,0.0,0.0,0.0,0.0,0.0,629909.0,1.0
2012-02-29,0.0,0.0,0.0,0.0,0.0,33450.0,0.0
2012-02-29,0.0,0.0,0.0,0.0,1.0,50978.0,0.0
2012-02-29,0.0,0.0,0.0,0.0,1.0,12398.0,0.0
2012-02-29,0.0,0.0,0.0,1.0,0.0,127841.0,0.0
2012-02-29,0.0,0.0,1.0,0.0,0.0,75481.0,0.0
2012-02-29,0.0,1.0,0.0,0.0,0.0,30828.0,0.0
2012-02-29,1.0,0.0,0.0,0.0,0.0,287709.0,0.0
2012-02-29,0.0,0.0,0.0,0.0,0.0,1780797.0,1.0
2012-02-29,0.0,0.0,0.0,0.0,0.0,606282.0,1.0
2012-03-31,0.0,0.0,0.0,0.0,0.0,35776.0,0.0
2012-03-31,0.0,0.0,0.0,0.0,1.0,58225.0,0.0
2012-03-31,0.0,0.0,0.0,0.0,1.0,13268.0,0.0
2012-03-31,0.0,0.0,0.0,1.0,0.0,171675.0,0.0
2012-03-31,0.0,0.0,1.0,0.0,0.0,83717.0,0.0
2012-03-31,0.0,1.0,0.0,0.0,0.0,31691.0,0.0
2012-03-31,1.0,0.0,0.0,0.0,0.0,319213.0,0.0
2012-03-31,0.0,0.0,0.0,0.0,0.0,2056549.0,1.0
2012-03-31,0.0,0.0,0.0,0.0,0.0,710964.0,1.0
2012-04-30,0.0,0.0,0.0,0.0,0.0,31699.0,0.0
2012-04-30,0.0,0.0,0.0,0.0,1.0,59454.0,0.0
2012-04-30,0.0,0.0,0.0,0.0,1.0,13311.0,0.0
2012-04-30,0.0,0.0,0.0,1.0,0.0,211611.0,0.0
2012-04-30,0.0,0.0,1.0,0.0,0.0,83814.0,0.0
2012-04-30,0.0,1.0,0.0,0.0,0.0,30385.0,0.0
2012-04-30,1.0,0.0,0.0,0.0,0.0,334370.0,0.0
2012-04-30,0.0,0.0,0.0,0.0,0.0,2081975.0,1.0
2012-04-30,0.0,0.0,0.0,0.0,0.0,722854.0,1.0
2012-05-31,0.0,0.0,0.0,0.0,0.0,34810.0,0.0
2012-05-31,0.0,0.0,0.0,0.0,1.0,60865.0,0.0
2012-05-31,0.0,0.0,0.0,0.0,1.0,12378.0,0.0
2012-05-31,0.0,0.0,0.0,1.0,0.0,241977.0,0.0
2012-05-31,0.0,0.0,1.0,0.0,0.0,116683.0,0.0
2012-05-31,0.0,1.0,0.0,0.0,0.0,22321.0,0.0
2012-05-31,0.0,1.0,0.0,0.0,0.0,7188.0,0.0
2012-05-31,1.0,0.0,0.0,0.0,0.0,369744.0,0.0
2012-05-31,0.0,0.0,0.0,0.0,0.0,2211800.0,1.0
2012-05-31,0.0,0.0,0.0,0.0,0.0,747566.0,1.0
2012-06-30,0.0,0.0,0.0,0.0,0.0,37475.0,0.0
2012-06-30,0.0,0.0,0.0,0.0,1.0,63855.0,0.0
2012-06-30,0.0,0.0,0.0,0.0,1.0,13910.0,0.0
2012-06-30,0.0,0.0,0.0,1.0,0.0,265402.0,0.0
2012-06-30,0.0,0.0,1.0,0.0,0.0,128422.0,0.0
2012-06-30,0.0,1.0,0.0,0.0,0.0,31670.0,0.0
2012-06-30,1.0,0.0,0.0,0.0,0.0,380184.0,0.0
2012-06-30,0.0,0.0,0.0,0.0,0.0,2415424.0,1.0
2012-06-30,0.0,0.0,0.0,0.0,0.0,775969.0,1.0
2012-07-31,0.0,0.0,0.0,0.0,0.0,38743.0,0.0
2012-07-31,0.0,0.0,0.0,0.0,1.0,69296.0,0.0
2012-07-31,0.0,0.0,0.0,0.0,1.0,13977.0,0.0
2012-07-31,0.0,0.0,0.0,1.0,0.0,270723.0,0.0
2012-07-31,0.0,0.0,1.0,0.0,0.0,146632.0,0.0
2012-07-31,0.0,1.0,0.0,0.0,0.0,35396.0,0.0
2012-07-31,1.0,0.0,0.0,0.0,0.0,374297.0,0.0
2012-07-31,0.0,0.0,0.0,0.0,0.0,2530013.0,1.0
2012-07-31,0.0,0.0,0.0,0.0,0.0,811009.0,1.0
2012-08-31,0.0,0.0,0.0,0.0,0.0,37998.0,0.0
2012-08-31,0.0,0.0,0.0,0.0,1.0,62845.0,0.0
2012-08-31,0.0,0.0,0.0,0.0,1.0,11551.0,0.0
2012-08-31,0.0,0.0,0.0,1.0,0.0,273455.0,0.0
2012-08-31,0.0,0.0,1.0,0.0,0.0,153000.0,0.0
2012-08-31,0.0,1.0,0.0,0.0,0.0,32720.0,0.0
2012-08-31,1.0,0.0,0.0,0.0,0.0,383341.0,0.0
2012-08-31,0.0,0.0,0.0,0.0,0.0,2563118.0,1.0
2012-08-31,0.0,0.0,0.0,0.0,0.0,844341.0,1.0
2012-09-30,0.0,0.0,0.0,0.0,0.0,31172.0,0.0
2012-09-30,0.0,0.0,0.0,0.0,1.0,44273.0,0.0
2012-09-30,0.0,0.0,0.0,0.0,1.0,5633.0,0.0
2012-09-30,0.0,0.0,0.0,1.0,0.0,261029.0,0.0
2012-09-30,0.0,0.0,1.0,0.0,0.0,129594.0,0.0
2012-09-30,0.0,1.0,0.0,0.0,0.0,34955.0,0.0
2012-09-30,1.0,0.0,0.0,0.0,0.0,331381.0,0.0
2012-09-30,0.0,0.0,0.0,0.0,0.0,2264998.0,1.0
2012-09-30,0.0,0.0,0.0,0.0,0.0,728323.0,1.0
2012-10-31,0.0,0.0,0.0,0.0,0.0,32510.0,0.0
2012-10-31,0.0,0.0,0.0,0.0,1.0,56469.0,0.0
2012-10-31,0.0,0.0,0.0,0.0,1.0,7860.0,0.0
2012-10-31,0.0,0.0,0.0,1.0,0.0,228861.0,0.0
2012-10-31,0.0,0.0,1.0,0.0,0.0,110839.0,0.0
2012-10-31,0.0,1.0,0.0,0.0,0.0,32547.0,0.0
2012-10-31,1.0,0.0,0.0,0.0,0.0,341710.0,0.0
2012-10-31,0.0,0.0,0.0,0.0,0.0,2292716.0,1.0
2012-10-31,0.0,0.0,0.0,0.0,0.0,746138.0,1.0
2012-11-30,0.0,0.0,0.0,0.0,0.0,34440.0,0.0
2012-11-30,0.0,0.0,0.0,0.0,1.0,60319.0,0.0
2012-11-30,0.0,0.0,0.0,0.0,1.0,9637.0,0.0
2012-11-30,0.0,0.0,0.0,1.0,0.0,159121.0,0.0
2012-11-30,0.0,0.0,1.0,0.0,0.0,74420.0,0.0
2012-11-30,0.0,1.0,0.0,0.0,0.0,31450.0,0.0
2012-11-30,1.0,0.0,0.0,0.0,0.0,320071.0,0.0
2012-11-30,0.0,0.0,0.0,0.0,0.0,2084539.0,1.0
2012-11-30,0.0,0.0,0.0,0.0,0.0,708425.0,1.0
2012-12-31,0.0,0.0,0.0,0.0,0.0,38085.0,0.0
2012-12-31,0.0,0.0,0.0,0.0,1.0,63046.0,0.0
2012-12-31,0.0,0.0,0.0,0.0,1.0,14331.0,0.0
2012-12-31,0.0,0.0,0.0,1.0,0.0,154052.0,0.0
2012-12-31,0.0,0.0,1.0,0.0,0.0,82075.0,0.0
2012-12-31,0.0,1.0,0.0,0.0,0.0,39139.0,0.0
2012-12-31,1.0,0.0,0.0,0.0,0.0,341081.0,0.0
2012-12-31,0.0,0.0,0.0,0.0,0.0,2021115.0,1.0
2012-12-31,0.0,0.0,0.0,0.0,0.0,695842.0,1.0
2013-01-31,0.0,0.0,0.0,0.0,0.0,36432.0,0.0
